Time (s);Temperature (C);Temp setpoint (C);Temp error (C);Temp PID output;Temp Kp;Temp Ki;Temp Kd;Diameter (mm);Diameter raw (mm);Diameter setpoint (mm);Fan duty (%);Extruder RPM;Spooler setpoint (RPM);Spooler RPM;Spooler Kp;Spooler Ki;Spooler Kd
3,5088;76,1676;90,0000;8,6061;10,3336;1,0000;0,0010;0,0500;0,2982;0,2875;0,3500;5,0000;0,3000;30,0000;27,0199;0,5000;0,5000;0,0500
3,5335;76,1676;90,0000;8,6061;10,3336;1,0000;0,0010;0,0500;0,2982;0,2875;0,3500;5,0000;0,3000;30,0000;27,0199;0,5000;0,5000;0,0500
3,5582;76,1676;90,0000;8,6061;10,3336;1,0000;0,0010;0,0500;0,2982;0,2982;0,3500;5,0000;0,3000;30,0000;27,0199;0,5000;0,5000;0,0500
3,5799;76,1676;90,0000;8,6061;10,3336;1,0000;0,0010;0,0500;0,2982;0,2982;0,3500;5,0000;0,3000;30,0000;27,0199;0,5000;0,5000;0,0500
3,6018;76,1676;90,0000;8,6061;10,3336;1,0000;0,0010;0,0500;0,2982;0,2982;0,3500;5,0000;0,3000;30,0000;27,0199;0,5000;0,5000;0,0500
3,6232;55,1929;90,0000;11,3072;14,0039;1,0000;0,0010;0,0500;0,2982;0,2982;0,3500;5,0000;0,3000;30,0000;30,9292;0,5000;0,5000;0,0500
3,6462;55,1929;90,0000;11,3072;14,0039;1,0000;0,0010;0,0500;0,2982;0,2982;0,3500;5,0000;0,3000;30,0000;30,9292;0,5000;0,5000;0,0500
3,6696;55,1929;90,0000;11,3072;14,0039;1,0000;0,0010;0,0500;0,2982;0,2982;0,3500;5,0000;0,3000;30,0000;30,9292;0,5000;0,5000;0,0500
3,6907;55,1929;90,0000;11,3072;14,0039;1,0000;0,0010;0,0500;0,2982;0,2982;0,3500;5,0000;0,3000;30,0000;30,9292;0,5000;0,5000;0,0500
3,7122;55,1929;90,0000;11,3072;14,0039;1,0000;0,0010;0,0500;0,2946;0,2822;0,3500;5,0000;0,3000;30,0000;30,9292;0,5000;0,5000;0,0500
3,7339;83,2133;90,0000;11,2397;12,6075;1,0000;0,0010;0,0500;0,2946;0,2822;0,3500;5,0000;0,3000;30,0000;31,2371;0,5000;0,5000;0,0500
3,7560;83,2133;90,0000;11,2397;12,6075;1,0000;0,0010;0,0500;0,2946;0,2822;0,3500;5,0000;0,3000;30,0000;31,2371;0,5000;0,5000;0,0500
3,7795;83,2133;90,0000;11,2397;12,6075;1,0000;0,0010;0,0500;0,2946;0,2822;0,3500;5,0000;0,3000;30,0000;31,2371;0,5000;0,5000;0,0500
3,8004;83,2133;90,0000;11,2397;12,6075;1,0000;0,0010;0,0500;0,2946;0,2822;0,3500;5,0000;0,3000;30,0000;31,2371;0,5000;0,5000;0,0500
3,8257;84,6085;90,0000;11,2755;12,6925;1,0000;0,0010;0,0500;0,2946;0,2822;0,3500;5,0000;0,3000;30,0000;30,2918;0,5000;0,5000;0,0500
3,8467;84,6085;90,0000;11,2755;12,6925;1,0000;0,0010;0,0500;0,2910;0,2768;0,3500;5,0000;0,3000;30,0000;30,2918;0,5000;0,5000;0,0500
3,8674;84,6085;90,0000;11,2755;12,6925;1,0000;0,0010;0,0500;0,2910;0,2768;0,3500;5,0000;0,3000;30,0000;30,2918;0,5000;0,5000;0,0500
3,9027;84,6085;90,0000;11,2755;12,6925;1,0000;0,0010;0,0500;0,2910;0,2768;0,3500;5,0000;0,3000;30,0000;30,2918;0,5000;0,5000;0,0500
3,9234;84,6085;90,0000;11,2755;12,6925;1,0000;0,0010;0,0500;0,2910;0,2768;0,3500;5,0000;0,3000;30,0000;30,2918;0,5000;0,5000;0,0500
3,9445;80,5845;90,0000;11,4708;12,9671;1,0000;0,0010;0,0500;0,2910;0,2768;0,3500;5,0000;0,3000;30,0000;30,1242;0,5000;0,5000;0,0500
3,9666;80,5845;90,0000;11,4708;12,9671;1,0000;0,0010;0,0500;0,2910;0,2768;0,3500;5,0000;0,3000;30,0000;30,1242;0,5000;0,5000;0,0500
3,9887;80,5845;90,0000;11,4708;12,9671;1,0000;0,0010;0,0500;0,2910;0,2768;0,3500;5,0000;0,3000;30,0000;30,1242;0,5000;0,5000;0,0500
4,0127;80,5845;90,0000;11,4708;12,9671;1,0000;0,0010;0,0500;0,2910;0,2768;0,3500;5,0000;0,3000;30,0000;30,1242;0,5000;0,5000;0,0500
4,0368;83,2133;90,0000;11,6103;13,0762;1,0000;0,0010;0,0500;0,2857;0,2768;0,3500;5,0000;0,3000;30,0000;32,6515;0,5000;0,5000;0,0500
4,0613;83,2133;90,0000;11,6103;13,0762;1,0000;0,0010;0,0500;0,2857;0,2768;0,3500;5,0000;0,3000;30,0000;32,6515;0,5000;0,5000;0,0500
4,0829;83,2133;90,0000;11,6103;13,0762;1,0000;0,0010;0,0500;0,2857;0,2768;0,3500;5,0000;0,3000;30,0000;32,6515;0,5000;0,5000;0,0500
4,1055;83,2133;90,0000;11,6103;13,0762;1,0000;0,0010;0,0500;0,2857;0,2768;0,3500;5,0000;0,3000;30,0000;32,6515;0,5000;0,5000;0,0500
4,1297;83,2133;90,0000;11,6103;13,0762;1,0000;0,0010;0,0500;0,2857;0,2768;0,3500;5,0000;0,3000;30,0000;32,6515;0,5000;0,5000;0,0500
4,1570;81,8751;90,0000;11,7784;13,2644;1,0000;0,0010;0,0500;0,2822;0,2662;0,3500;5,0000;0,3000;30,0000;28,7941;0,5000;0,5000;0,0500
4,1853;81,8751;90,0000;11,7784;13,2644;1,0000;0,0010;0,0500;0,2822;0,2662;0,3500;5,0000;0,3000;30,0000;28,7941;0,5000;0,5000;0,0500
4,2064;81,8751;90,0000;11,7784;13,2644;1,0000;0,0010;0,0500;0,2822;0,2662;0,3500;5,0000;0,3000;30,0000;28,7941;0,5000;0,5000;0,0500
4,2264;81,8751;90,0000;11,7784;13,2644;1,0000;0,0010;0,0500;0,2822;0,2662;0,3500;5,0000;0,3000;30,0000;28,7941;0,5000;0,5000;0,0500
4,2490;84,2541;90,0000;10,4121;11,1436;1,0000;0,0010;0,0500;0,2822;0,2662;0,3500;5,0000;0,3000;30,0000;30,0125;0,5000;0,5000;0,0500
4,2710;84,2541;90,0000;10,4121;11,1436;1,0000;0,0010;0,0500;0,2822;0,2662;0,3500;5,0000;0,3000;30,0000;30,0125;0,5000;0,5000;0,0500
4,2915;84,2541;90,0000;10,4121;11,1436;1,0000;0,0010;0,0500;0,2822;0,2662;0,3500;5,0000;0,3000;30,0000;30,0125;0,5000;0,5000;0,0500
4,3133;84,2541;90,0000;10,4121;11,1436;1,0000;0,0010;0,0500;0,2786;0,2662;0,3500;5,0000;0,3000;30,0000;30,0125;0,5000;0,5000;0,0500
4,3394;84,2541;90,0000;10,4121;11,1436;1,0000;0,0010;0,0500;0,2786;0,2662;0,3500;5,0000;0,3000;30,0000;30,0125;0,5000;0,5000;0,0500
4,3618;83,2133;90,0000;10,4121;11,8173;1,0000;0,0010;0,0500;0,2786;0,2662;0,3500;5,0000;0,3000;30,0000;31,5629;0,5000;0,5000;0,0500
4,3825;83,2133;90,0000;10,4121;11,8173;1,0000;0,0010;0,0500;0,2786;0,2662;0,3500;5,0000;0,3000;30,0000;31,5629;0,5000;0,5000;0,0500
4,4030;83,2133;90,0000;10,4121;11,8173;1,0000;0,0010;0,0500;0,2786;0,2662;0,3500;5,0000;0,3000;30,0000;31,5629;0,5000;0,5000;0,0500
4,4297;83,2133;90,0000;10,4121;11,8173;1,0000;0,0010;0,0500;0,2786;0,2662;0,3500;5,0000;0,3000;30,0000;31,5629;0,5000;0,5000;0,0500
4,4576;81,5489;90,0000;10,6129;12,1174;1,0000;0,0010;0,0500;0,2733;0,2662;0,3500;5,0000;0,3000;30,0000;29,8374;0,5000;0,5000;0,0500
4,4802;81,5489;90,0000;10,6129;12,1174;1,0000;0,0010;0,0500;0,2733;0,2662;0,3500;5,0000;0,3000;30,0000;29,8374;0,5000;0,5000;0,0500
4,5015;81,5489;90,0000;10,6129;12,1174;1,0000;0,0010;0,0500;0,2733;0,2662;0,3500;5,0000;0,3000;30,0000;29,8374;0,5000;0,5000;0,0500
4,5243;81,5489;90,0000;10,6129;12,1174;1,0000;0,0010;0,0500;0,2733;0,2662;0,3500;5,0000;0,3000;30,0000;29,8374;0,5000;0,5000;0,0500
4,5486;99,1995;90,0000;8,3097;8,6013;1,0000;0,0010;0,0500;0,2733;0,2662;0,3500;5,0000;0,3000;30,0000;31,3840;0,5000;0,5000;0,0500
4,5691;99,1995;90,0000;8,3097;8,6013;1,0000;0,0010;0,0500;0,2733;0,2662;0,3500;5,0000;0,3000;30,0000;31,3840;0,5000;0,5000;0,0500
4,5908;99,1995;90,0000;8,3097;8,6013;1,0000;0,0010;0,0500;0,2733;0,2662;0,3500;5,0000;0,3000;30,0000;31,3840;0,5000;0,5000;0,0500
4,6109;99,1995;90,0000;8,3097;8,6013;1,0000;0,0010;0,0500;0,2733;0,2662;0,3500;5,0000;0,3000;30,0000;31,3840;0,5000;0,5000;0,0500
4,6322;99,1995;90,0000;8,3097;8,6013;1,0000;0,0010;0,0500;0,2697;0,2662;0,3500;5,0000;0,3000;30,0000;31,3840;0,5000;0,5000;0,0500
4,6644;82,8736;90,0000;5,5416;5,5727;1,0000;0,0010;0,0500;0,2697;0,2662;0,3500;5,0000;0,3000;30,0000;33,2394;0,5000;0,5000;0,0500
4,6886;82,8736;90,0000;5,5416;5,5727;1,0000;0,0010;0,0500;0,2697;0,2662;0,3500;5,0000;0,3000;30,0000;33,2394;0,5000;0,5000;0,0500
4,7100;82,8736;90,0000;5,5416;5,5727;1,0000;0,0010;0,0500;0,2697;0,2662;0,3500;5,0000;0,3000;30,0000;33,2394;0,5000;0,5000;0,0500
4,7305;82,8736;90,0000;5,5416;5,5727;1,0000;0,0010;0,0500;0,2697;0,2662;0,3500;5,0000;0,3000;30,0000;33,2394;0,5000;0,5000;0,0500
4,7714;82,5373;90,0000;5,6092;7,0510;1,0000;0,0010;0,0500;0,2697;0,2662;0,3500;5,0000;0,3000;30,0000;28,2112;0,5000;0,5000;0,0500
4,7919;82,5373;90,0000;5,6092;7,0510;1,0000;0,0010;0,0500;0,2697;0,2662;0,3500;5,0000;0,3000;30,0000;28,2112;0,5000;0,5000;0,0500
4,8172;82,5373;90,0000;5,6092;7,0510;1,0000;0,0010;0,0500;0,2697;0,2662;0,3500;5,0000;0,3000;30,0000;28,2112;0,5000;0,5000;0,0500
4,8392;82,5373;90,0000;5,6092;7,0510;1,0000;0,0010;0,0500;0,2697;0,2662;0,3500;5,0000;0,3000;30,0000;28,2112;0,5000;0,5000;0,0500
4,8649;85,3291;90,0000;5,5371;6,9105;1,0000;0,0010;0,0500;0,2697;0,2662;0,3500;5,0000;0,3000;30,0000;25,9633;0,5000;0,5000;0,0500
4,8867;85,3291;90,0000;5,5371;6,9105;1,0000;0,0010;0,0500;0,2662;0,2662;0,3500;5,0000;0,3000;30,0000;25,9633;0,5000;0,5000;0,0500
4,9088;85,3291;90,0000;5,5371;6,9105;1,0000;0,0010;0,0500;0,2662;0,2662;0,3500;5,0000;0,3000;30,0000;25,9633;0,5000;0,5000;0,0500
4,9294;85,3291;90,0000;5,5371;6,9105;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;25,9633;0,5000;0,5000;0,0500
4,9618;84,9668;90,0000;5,0989;6,3094;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;29,1780;0,5000;0,5000;0,0500
4,9924;84,9668;90,0000;5,0989;6,3094;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;29,1780;0,5000;0,5000;0,0500
5,0148;84,9668;90,0000;5,0989;6,3094;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;29,1780;0,5000;0,5000;0,0500
5,0370;84,9668;90,0000;5,0989;6,3094;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;29,1780;0,5000;0,5000;0,0500
5,0598;84,9668;90,0000;5,0989;6,3094;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;29,1780;0,5000;0,5000;0,0500
5,0810;83,9035;90,0000;5,0299;6,4056;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;27,7669;0,5000;0,5000;0,0500
5,1101;83,9035;90,0000;5,0299;6,4056;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;27,7669;0,5000;0,5000;0,0500
5,1314;83,9035;90,0000;5,0299;6,4056;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;27,7669;0,5000;0,5000;0,0500
5,1554;83,9035;90,0000;5,0299;6,4056;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;27,7669;0,5000;0,5000;0,0500
5,1769;83,2133;90,0000;4,8961;6,2397;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;27,8882;0,5000;0,5000;0,0500
5,2002;83,2133;90,0000;4,8961;6,2397;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;27,8882;0,5000;0,5000;0,0500
5,2206;83,2133;90,0000;4,8961;6,2397;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;27,8882;0,5000;0,5000;0,0500
5,2459;83,2133;90,0000;4,8961;6,2397;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;27,8882;0,5000;0,5000;0,0500
5,2688;83,2133;90,0000;5,0002;6,4628;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;29,3001;0,5000;0,5000;0,0500
5,2896;83,2133;90,0000;5,0002;6,4628;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;29,3001;0,5000;0,5000;0,0500
5,3150;83,2133;90,0000;5,0002;6,4628;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;29,3001;0,5000;0,5000;0,0500
5,3367;83,2133;90,0000;5,0002;6,4628;1,0000;0,0010;0,0500;0,2662;0,2768;0,3500;5,0000;0,3000;30,0000;29,3001;0,5000;0,5000;0,0500
5,3585;83,2133;90,0000;5,0002;6,4628;1,0000;0,0010;0,0500;0,2697;0,2768;0,3500;5,0000;0,3000;30,0000;29,3001;0,5000;0,5000;0,0500
5,3803;82,5373;90,0000;5,0677;6,5120;1,0000;0,0010;0,0500;0,2697;0,2768;0,3500;5,0000;0,3000;30,0000;29,7830;0,5000;0,5000;0,0500
5,4058;82,5373;90,0000;5,0677;6,5120;1,0000;0,0010;0,0500;0,2733;0,2768;0,3500;5,0000;0,3000;30,0000;29,7830;0,5000;0,5000;0,0500
5,4266;82,5373;90,0000;5,0677;6,5120;1,0000;0,0010;0,0500;0,2733;0,2768;0,3500;5,0000;0,3000;30,0000;29,7830;0,5000;0,5000;0,0500
5,4482;82,5373;90,0000;5,0677;6,5120;1,0000;0,0010;0,0500;0,2733;0,2768;0,3500;5,0000;0,3000;30,0000;29,7830;0,5000;0,5000;0,0500
5,4774;81,8751;90,0000;5,0351;6,4309;1,0000;0,0010;0,0500;0,2733;0,2768;0,3500;5,0000;0,3000;30,0000;31,3813;0,5000;0,5000;0,0500
5,4997;81,8751;90,0000;5,0351;6,4309;1,0000;0,0010;0,0500;0,2733;0,2768;0,3500;5,0000;0,3000;30,0000;31,3813;0,5000;0,5000;0,0500
5,5278;81,8751;90,0000;5,0351;6,4309;1,0000;0,0010;0,0500;0,2733;0,2768;0,3500;5,0000;0,3000;30,0000;31,3813;0,5000;0,5000;0,0500
5,5496;81,8751;90,0000;5,0351;6,4309;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;31,3813;0,5000;0,5000;0,0500
5,5910;72,2677;90,0000;7,7283;10,4611;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;30,0107;0,5000;0,5000;0,0500
5,6117;72,2677;90,0000;7,7283;10,4611;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;30,0107;0,5000;0,5000;0,0500
5,6344;72,2677;90,0000;7,7283;10,4611;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;30,0107;0,5000;0,5000;0,0500
5,6544;72,2677;90,0000;7,7283;10,4611;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;30,0107;0,5000;0,5000;0,0500
5,6770;83,5565;90,0000;7,6600;9,0403;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;28,7718;0,5000;0,5000;0,0500
5,6979;83,5565;90,0000;7,6600;9,0403;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;28,7718;0,5000;0,5000;0,0500
5,7180;83,5565;90,0000;7,6600;9,0403;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;28,7718;0,5000;0,5000;0,0500
5,7401;83,5565;90,0000;7,6600;9,0403;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;28,7718;0,5000;0,5000;0,0500
5,7604;83,5565;90,0000;7,6600;9,0403;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;28,7718;0,5000;0,5000;0,0500
5,7846;79,9602;90,0000;7,9177;9,4599;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;32,3915;0,5000;0,5000;0,0500
5,8061;79,9602;90,0000;7,9177;9,4599;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;32,3915;0,5000;0,5000;0,0500
5,8267;79,9602;90,0000;7,9177;9,4599;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;32,3915;0,5000;0,5000;0,0500
5,8476;79,9602;90,0000;7,9177;9,4599;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;32,3915;0,5000;0,5000;0,0500
5,8693;79,9602;90,0000;7,9177;9,4599;1,0000;0,0010;0,0500;0,2768;0,2875;0,3500;5,0000;0,3000;30,0000;32,3915;0,5000;0,5000;0,0500
5,8958;74,8134;90,0000;8,9693;10,9045;1,0000;0,0010;0,0500;0,2804;0,2875;0,3500;5,0000;0,3000;30,0000;31,0329;0,5000;0,5000;0,0500
5,9175;74,8134;90,0000;8,9693;10,9045;1,0000;0,0010;0,0500;0,2804;0,2875;0,3500;5,0000;0,3000;30,0000;31,0329;0,5000;0,5000;0,0500
5,9380;74,8134;90,0000;8,9693;10,9045;1,0000;0,0010;0,0500;0,2804;0,2875;0,3500;5,0000;0,3000;30,0000;31,0329;0,5000;0,5000;0,0500
5,9598;74,8134;90,0000;8,9693;10,9045;1,0000;0,0010;0,0500;0,2804;0,2875;0,3500;5,0000;0,3000;30,0000;31,0329;0,5000;0,5000;0,0500
5,9869;84,2541;90,0000;9,0406;10,4922;1,0000;0,0010;0,0500;0,2804;0,2875;0,3500;5,0000;0,3000;30,0000;30,9039;0,5000;0,5000;0,0500
6,0076;84,2541;90,0000;9,0406;10,4922;1,0000;0,0010;0,0500;0,2804;0,2875;0,3500;5,0000;0,3000;30,0000;30,9039;0,5000;0,5000;0,0500
6,0284;84,2541;90,0000;9,0406;10,4922;1,0000;0,0010;0,0500;0,2804;0,2875;0,3500;5,0000;0,3000;30,0000;30,9039;0,5000;0,5000;0,0500
6,0493;84,2541;90,0000;9,0406;10,4922;1,0000;0,0010;0,0500;0,2804;0,2875;0,3500;5,0000;0,3000;30,0000;30,9039;0,5000;0,5000;0,0500
6,0705;84,2541;90,0000;9,0406;10,4922;1,0000;0,0010;0,0500;0,2839;0,2875;0,3500;5,0000;0,3000;30,0000;30,9039;0,5000;0,5000;0,0500
6,0980;83,2133;90,0000;9,1096;10,5609;1,0000;0,0010;0,0500;0,2839;0,2875;0,3500;5,0000;0,3000;30,0000;31,0004;0,5000;0,5000;0,0500
6,1193;83,2133;90,0000;9,1096;10,5609;1,0000;0,0010;0,0500;0,2839;0,2875;0,3500;5,0000;0,3000;30,0000;31,0004;0,5000;0,5000;0,0500
6,1410;83,2133;90,0000;9,1096;10,5609;1,0000;0,0010;0,0500;0,2839;0,2875;0,3500;5,0000;0,3000;30,0000;31,0004;0,5000;0,5000;0,0500
6,1689;83,2133;90,0000;9,1096;10,5609;1,0000;0,0010;0,0500;0,2839;0,2875;0,3500;5,0000;0,3000;30,0000;31,0004;0,5000;0,5000;0,0500
6,1905;76,7234;90,0000;9,7586;11,5006;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;30,4388;0,5000;0,5000;0,0500
6,2124;76,7234;90,0000;9,7586;11,5006;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;30,4388;0,5000;0,5000;0,0500
6,2330;76,7234;90,0000;9,7586;11,5006;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;30,4388;0,5000;0,5000;0,0500
6,2571;76,7234;90,0000;9,7586;11,5006;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;30,4388;0,5000;0,5000;0,0500
6,2807;83,9035;90,0000;9,6896;11,0759;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;31,7966;0,5000;0,5000;0,0500
6,3070;83,9035;90,0000;9,6896;11,0759;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;31,7966;0,5000;0,5000;0,0500
6,3323;83,9035;90,0000;9,6896;11,0759;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;31,7966;0,5000;0,5000;0,0500
6,3541;83,9035;90,0000;9,6896;11,0759;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;31,7966;0,5000;0,5000;0,0500
6,3745;83,9035;90,0000;9,6896;11,0759;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;31,7966;0,5000;0,5000;0,0500
6,3993;74,8134;90,0000;10,4620;12,2475;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;27,5136;0,5000;0,5000;0,0500
6,4233;74,8134;90,0000;10,4620;12,2475;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;27,5136;0,5000;0,5000;0,0500
6,4451;74,8134;90,0000;10,4620;12,2475;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;27,5136;0,5000;0,5000;0,0500
6,4750;74,8134;90,0000;10,4620;12,2475;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;27,5136;0,5000;0,5000;0,0500
6,4974;83,9035;90,0000;10,2591;11,5796;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;28,2311;0,5000;0,5000;0,0500
6,5180;83,9035;90,0000;10,2591;11,5796;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;28,2311;0,5000;0,5000;0,0500
6,5382;83,9035;90,0000;10,2591;11,5796;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;28,2311;0,5000;0,5000;0,0500
6,5592;83,9035;90,0000;10,2591;11,5796;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;28,2311;0,5000;0,5000;0,0500
6,5874;112,7680;90,0000;6,2091;5,6105;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;32,1967;0,5000;0,5000;0,0500
6,6110;112,7680;90,0000;6,2091;5,6105;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;32,1967;0,5000;0,5000;0,0500
6,6367;112,7680;90,0000;6,2091;5,6105;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;32,1967;0,5000;0,5000;0,0500
6,6587;112,7680;90,0000;6,2091;5,6105;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;32,1967;0,5000;0,5000;0,0500
6,6818;112,7680;90,0000;6,2091;5,6105;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;32,1967;0,5000;0,5000;0,0500
6,7023;83,2133;90,0000;6,2434;7,6828;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;30,1510;0,5000;0,5000;0,0500
6,7259;83,2133;90,0000;6,2434;7,6828;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;30,1510;0,5000;0,5000;0,0500
6,7465;83,2133;90,0000;6,2434;7,6828;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;30,1510;0,5000;0,5000;0,0500
6,7725;83,2133;90,0000;6,2434;7,6828;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;30,1510;0,5000;0,5000;0,0500
6,7988;80,5845;90,0000;6,1810;7,5735;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;28,5279;0,5000;0,5000;0,0500
6,8194;80,5845;90,0000;6,1810;7,5735;1,0000;0,0010;0,0500;0,2875;0,2982;0,3500;5,0000;0,3000;30,0000;28,5279;0,5000;0,5000;0,0500
6,8399;80,5845;90,0000;6,1810;7,5735;1,0000;0,0010;0,0500;0,2875;0,2982;0,3500;5,0000;0,3000;30,0000;28,5279;0,5000;0,5000;0,0500
6,8600;80,5845;90,0000;6,1810;7,5735;1,0000;0,0010;0,0500;0,2875;0,2982;0,3500;5,0000;0,3000;30,0000;28,5279;0,5000;0,5000;0,0500
6,8806;80,5845;90,0000;6,1810;7,5735;1,0000;0,0010;0,0500;0,2875;0,2982;0,3500;5,0000;0,3000;30,0000;28,5279;0,5000;0,5000;0,0500
6,9020;82,5373;90,0000;5,4086;6,4580;1,0000;0,0010;0,0500;0,2875;0,2982;0,3500;5,0000;0,3000;30,0000;29,1663;0,5000;0,5000;0,0500
6,9269;82,5373;90,0000;5,4086;6,4580;1,0000;0,0010;0,0500;0,2875;0,2982;0,3500;5,0000;0,3000;30,0000;29,1663;0,5000;0,5000;0,0500
6,9475;82,5373;90,0000;5,4086;6,4580;1,0000;0,0010;0,0500;0,2875;0,2982;0,3500;5,0000;0,3000;30,0000;29,1663;0,5000;0,5000;0,0500
6,9733;82,5373;90,0000;5,4086;6,4580;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;29,1663;0,5000;0,5000;0,0500
6,9933;82,5373;90,0000;5,4086;6,4580;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;29,1663;0,5000;0,5000;0,0500
7,0163;74,5499;90,0000;6,3790;8,2794;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;29,1628;0,5000;0,5000;0,0500
7,0398;74,5499;90,0000;6,3790;8,2794;1,0000;0,0010;0,0500;0,2875;0,2875;0,3500;5,0000;0,3000;30,0000;29,1628;0,5000;0,5000;0,0500
